system:index,CHILI,EVH,rdnbr,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,Max Gust,Slope,struccond
2584_0,191,11,1192.877261,241.98994,43,52,9.6,12.3,-107,27.45999908,31.6171,6
2585_0,144,11,1146.022161,66.39552,62,77,6,8.2,13,20.93999863,16.429033,6
2586_0,152,11,640.0496835,287.76483,40,53,10.4,12.4,-58,19.06999969,21.045792,6
2587_0,182,10,1195.438145,285.55582,50,61,7.8,11.2,66,24.93999863,18.19944,6
2588_0,251,11,194.5359089,199.6431,52,64,7.5,10.5,106,23.68999863,35.029842,6
2589_0,146,12,1056.024143,353.62305,40,53,10.3,12.3,30,16.61999893,11.842481,6
2590_0,93,11,29.12404346,351.33505,42,59,8.2,11.5,8,38.34999847,28.91596,6
2591_0,219,10,294.2288658,169.63484,45,58,8.3,11.9,109,29.97999954,21.256962,6
2592_0,215,11,548.053612,249.99039,36,50,9.6,13.3,-44,29.9299984,28.17227,6
2594_0,190,11,1080.958224,130.149,39,51,10,12.5,-10,20.3599987,33.01789,6
2595_0,220,11,779.3087468,158.7745,51,62,7.8,10.9,22,28.34999847,23.682528,6
2596_0,209,11,25.71257018,253.10403,41,51,10.3,13.1,-97,15.14999962,15.133149,6
2597_0,99,11,978.2706903,74.88604,51,62,7.8,10.9,-36,27.26999855,31.586512,6
2598_0,217,11,1014.800462,238.03549,40,53,10.4,12.4,12,17.92000008,28.445114,6
2599_0,191,11,958.6967876,289.82202,39,51,10,12.5,18,16.21999931,9.883671,6
2600_0,137,11,560.0346752,303.7063,45,60,8.1,11.5,-66,32.36999893,30.205898,6
2601_0,96,11,76.70072071,337.6925,51,63,7.8,10.8,-137,31.09000015,26.414774,6
2602_0,215,11,1073.292974,248.60759,48,62,7.8,11.1,127,28.80999947,23.77107,6
2603_0,207,11,103.7059916,241.6713,41,51,10.3,13.1,-79,15.14999962,16.970507,6
2604_0,235,11,1084.083642,173.34528,43,55,9.8,11.9,-70,16.85000038,24.806814,6
2605_0,144,11,629.9543844,332.41226,43,55,9.8,11.9,-17,15.65999985,20.458414,6
2606_0,205,11,1132.926619,254.13849,48,59,8.5,11.4,1,20.22999954,17.298124,6
2607_0,155,11,1198.971282,61.748077,64,81,6,7.5,-53,24.73999977,10.152973,6
2608_0,177,11,1016.511578,283.73633,43,56,9.2,11.6,69,24.29999924,20.8742,6
2609_0,196,12,662.7843062,145.5934,47,56,9.5,11.4,-56,18.37999916,13.582122,6
2610_0,112,11,1191.150174,72.716095,46,58,9.1,11.1,144,22.5,25.094608,6
2611_0,144,10,885.3747569,88.74416,49,59,8.2,11.4,-82,32.04000092,29.673468,6
2612_0,91,11,1162.815807,85.72079,50,61,8.2,11,-38,31.69999886,38.930035,6
2613_0,228,11,1173.333844,169.86537,50,62,7.8,10.9,-110,26.01000023,21.654917,6
2614_0,213,10,1202.635678,154.69127,51,62,7.8,10.9,-92,27.26999855,21.146078,6
2615_0,207,11,96.09253328,167.7074,51,63,7.8,10.8,82,29.63999939,11.961754,6
2616_0,238,11,163.7517189,227.832,42,60,8.7,10.7,-75,31.48999977,37.24968,6
2617_0,140,11,818.5655097,57.160385,48,59,8.3,11.4,-127,28.73999977,18.0841,6
2618_0,90,11,1018.040723,15.334124,50,62,7.8,10.9,-66,26.01000023,38.48211,6
2619_0,178,11,272.5856664,116.375435,51,59,8.9,10.8,-26,21.30999947,12.180664,6
2620_0,185,11,149.8070487,305.63126,63,75,6.2,8.7,-1,21.77000046,6.486697,6
2621_0,249,10,416.7308134,183.2965,51,62,7.8,10.9,-11,28.34999847,45.226807,6
2622_0,73,11,1249.919299,78.98337,50,61,8.2,11,-5,32.68000031,38.4821,6
2623_0,223,11,204.0637536,166.52264,44,59,8.4,11.7,-97,24.65999985,26.249424,6
2624_0,100,11,1030.162001,40.43222,38,50,10.8,12.8,-15,17.63999939,25.031986,6
2625_0,113,10,725.2445585,323.24725,39,51,10,12.5,-46,19.18999863,30.550285,6
2626_0,96,11,1008.107832,325.34723,39,54,9.2,12.1,-23,32.54999924,30.487219,6
2627_0,199,11,1161.441487,265.13403,40,53,10.4,12.4,22,17.69999886,18.97518,6
2628_0,232,11,1105.037517,232.8995,43,55,9.8,11.9,-65,16.85000038,27.128366,6
2629_0,168,11,1230.646085,74.93206,49,60,8,11.3,95,28.34999847,7.3280916,6
2630_0,96,11,108.0636906,341.60162,51,63,7.8,10.8,-73,29.63999939,30.200321,6
2631_0,212,11,231.4358164,151.8763,47,57,9.1,11.3,5,17.26000023,37.781372,6
2633_0,196,11,921.1546175,135.41647,43,56,9.2,11.6,-35,22.87999916,31.280516,6
2634_0,231,11,982.7387447,221.47856,41,53,9.9,12.4,151,17.6099987,30.614956,6
2635_0,136,11,525.7844241,296.27847,61,78,6.6,7.9,-12,27.78999901,36.127193,6
2636_0,155,11,224.9722277,93.47167,63,75,6.2,8.7,-9,20.78999901,16.695602,6
2637_0,193,11,902.2320855,277.44495,51,61,8.5,10.7,-74,22.29999924,30.1818,6
2638_0,78,11,979.5079245,58.486786,49,59,8.4,11.3,8,23.47999954,31.442423,6
2639_0,129,12,1085.920617,298.11682,40,53,9.8,12.2,-44,24.46999931,39.014084,6
2640_0,53,11,624.1216188,334.99518,64,81,6,7.5,35,27.78999901,42.059658,6
2641_0,38,11,473.8244324,49.146233,42,54,9.7,12.4,-73,22.86999893,39.09156,6
2642_0,101,11,1273.41165,38.690853,48,62,7.8,10.9,-60,30.25,21.227568,6
2643_0,162,11,963.2842747,83.5596,62,80,5.6,7.8,49,26.26000023,11.336689,6
2644_0,61,11,798.4845598,358.2583,45,57,8.4,12.2,-103,27.76999855,32.852158,6
2645_0,149,11,664.3288666,290.38196,41,53,10.2,12.4,-69,16.21999931,38.65149,6
2646_0,180,11,1295.766353,141.11206,50,61,8.2,11,62,32.68000031,30.205225,6
2647_0,190,11,66.98710513,285.59384,39,54,9.2,12.1,-38,33.29000092,6.9782004,6
2648_0,166,12,114.8777066,93.14638,62,77,6.5,8,104,20.82999992,14.479872,6
2649_0,198,11,536.785624,142.70007,49,59,8.2,11.4,37,31.28999901,32.37316,6
2650_0,66,11,420.1502228,332.943,44,57,9.1,11.8,104,26.79999924,35.195404,6
2651_0,206,11,59.29640982,182.29112,50,62,7.6,11,1,23.59000015,11.16672,6
2652_0,134,11,979.1468706,307.24716,47,60,8.2,11.3,30,21.5,36.468174,6
2653_0,158,11,1037.676486,282.40616,64,83,5.2,7.4,13,26.93999863,33.374477,6
2654_0,194,11,1344.315415,133.37552,61,79,5.9,8,-34,27.29999924,16.7246,6
2655_0,143,11,731.2540222,70.808395,50,62,7.8,10.9,104,27.67000008,15.149926,6
2656_0,142,11,991.9511293,26.395885,38,50,10.8,12.8,138,17.63999939,15.314685,6
2657_0,197,11,48.41688002,257.8366,50,62,7.6,11,14,28.84000015,13.567079,6
2658_0,109,11,762.2330179,82.38587,51,61,8.5,10.7,-26,24.22999954,38.964188,6
2659_0,245,11,1144.509816,203.73068,48,59,8.5,11.4,98,29.8599987,28.039259,6
2661_0,240,11,957.4735501,219.51233,50,62,7.8,10.9,35,26.01000023,30.141342,6
2662_0,183,11,739.5320936,278.01648,43,54,9.4,12.7,-100,23.76999855,32.149525,6
2663_0,187,11,775.9519396,113.47,43,55,9,12.1,-31,24.14999962,8.97289,6
2664_0,123,11,684.6110824,317.2142,49,60,8.3,11.1,-133,28.01000023,36.246464,6
2665_0,179,11,1207.595042,110.13871,54,75,6.8,8.3,-26,18.80999947,6.8190894,6
2666_0,168,11,628.9581551,5.182669,49,62,8,11.2,-89,20.10000038,4.578313,6
2667_0,181,11,494.836275,0,51,62,8.3,10.6,-171,20.89999962,0.8392332,6
2668_0,163,11,1065.817046,132.73479,46,56,9.4,11.4,-25,20.71999931,48.02805,6
2669_0,223,11,1176.476896,174.87099,51,63,7.8,10.8,-12,29.63999939,15.820999,6
2670_0,123,11,1123.893417,315.796,49,59,8.4,11.3,40,20.59000015,30.175331,6
2671_0,77,11,121.8633542,51.27816,39,56,8.6,12.4,-51,36.14999771,27.487293,6
2672_0,219,11,1145.21543,150.55733,45,60,8.2,11.3,-79,24.23999977,25.441011,6
2673_0,115,11,61.21499049,19.71971,39,56,8.6,12.4,45,35.41999817,16.896236,6
2674_0,137,11,1173.609865,80.031815,51,62,7.8,10.9,-2,27.26999855,21.937492,6
2675_0,229,11,137.9035831,192.85721,44,57,8.8,12.1,-125,25.53999901,18.67848,6
2676_0,192,11,538.2875824,136.79623,46,58,8.5,11.7,-83,25.54999924,24.675669,6
2677_0,242,11,306.4002926,176.75969,50,66,7.7,10.2,-5,28.15999985,39.49159,6
2678_0,229,10,539.0887901,181.77246,51,63,7.9,10.6,49,22.44999886,21.688677,6
2679_0,191,11,1107.539812,271.14453,62,78,6.1,8,21,21.11999893,17.567776,6
2680_0,141,11,1230.003545,65.367645,38,50,10.8,12.8,120,17.69999886,14.773633,6
2681_0,232,11,1018.711224,182.69502,38,50,10.8,12.8,91,17.92000008,22.101042,6
2682_0,201,11,1026.205602,224.79268,49,60,8,11.3,54,30.43999863,1.8265101,6
2683_0,216,11,770.3456935,165.883,45,57,9,11.5,67,24.71999931,26.510794,6
2684_0,221,11,1239.396222,244.22675,43,52,9.6,12.3,64,27.45999908,32.38517,6
2685_0,216,11,902.1372353,158.2975,51,62,7.8,10.9,-76,29.23999977,17.995495,6
2686_0,214,11,424.3786568,246.30772,63,79,6,7.8,-16,26.59999847,12.50622,6
2687_0,221,10,907.0026867,162.39035,49,59,8.9,10.9,-57,22.98999977,24.74371,6
2688_0,230,11,136.7678832,208.57216,46,54,9.5,11.8,33,29.86999893,19.334484,6
2689_0,231,11,257.1279467,186.50356,40,51,10.3,13.2,-25,22.86999893,23.01503,6
2690_0,203,11,1182.678888,254.4242,51,63,7.8,10.8,148,32.45000076,36.02689,6
2691_0,112,11,31.39234631,20.978466,40,54,8.8,12.6,41,29.89999962,19.528227,6
2692_0,232,11,1185.657945,189.5398,42,54,9.7,12.4,-41,22.76999855,20.019165,6
2693_0,199,11,1122.028424,146.11829,52,71,7.1,9.4,5,14.48999977,35.1363,6
2694_0,183,11,899.6772483,135.71379,38,50,10.8,12.8,0,17.63999939,23.935928,6
2695_0,67,11,718.2369955,56.74218,49,62,8,11.2,-97,14.28999996,29.985382,6
2696_0,240,12,923.1567372,181.54475,38,49,10.5,12.8,-41,13.64999962,28.60253,6
2697_0,185,11,666.4424049,169.23724,38,49,10.5,12.8,-50,13.60999966,1.2401459,6
2698_0,213,11,104.1231275,245.20152,66,83,5.2,7.3,16,20.26000023,15.227781,6
2699_0,167,11,709.0134476,346.9017,50,62,7.6,11,-19,28.84000015,5.2808146,6
2700_0,231,11,98.87809592,191.92775,40,51,10.3,13.2,-22,25.32999992,25.353573,6
2701_0,75,11,678.8376386,67.12158,50,67,7.2,10.1,78,39.22999954,39.0293,6
2702_0,164,10,1171.805341,176.27211,44,57,9.1,11.8,106,27.04999924,20.649904,6
2703_0,212,11,1334.534725,248.64865,49,62,8,10.7,-63,29.8599987,17.867455,6
2704_0,144,11,75.05289022,1.7406285,49,62,8,10.7,20,35.27999878,11.352783,6
2705_0,90,11,1347.118316,2.156927,45,60,8.2,11.3,65,27.92000008,25.699432,6
2706_0,207,11,1123.967551,184.7826,39,59,9.2,11,-49,30.01000023,12.709358,6
2707_0,206,11,1206.740077,151.80548,50,67,7.1,10,21,25.59000015,16.295826,6
2708_0,132,11,64.64656038,305.9564,61,75,6.4,8.6,-128,12.48999977,31.545982,6
2709_0,196,11,770.2859198,154.77484,40,52,10.4,12.6,24,22.28999901,12.40398,6
2710_0,64,11,1134.900217,32.50195,62,78,5.8,8.1,-9,21.11999893,31.357332,6
2711_0,153,11,442.511156,345.20505,40,51,10.3,13.2,-80,22.86999893,22.900635,6
2712_0,171,11,1236.693298,110.367096,54,75,6.8,8.3,-22,18.80999947,9.111777,6
2713_0,246,10,662.1573024,162.8459,46,56,8.4,12.2,137,28.52999878,50.5352,6
2714_0,19,11,1107.930587,317.44684,50,61,7.8,11.2,82,24.93999863,53.803215,6
2715_0,132,11,292.1789997,106.296005,51,63,8.2,10.2,68,15.11999989,38.11706,6
2716_0,209,11,913.0717502,174.99496,64,83,5.2,7.4,-63,25.39999962,10.023217,6
2717_0,129,11,308.2464552,70.5948,39,56,8.6,12.4,-64,36.14999771,21.194052,6
2718_0,189,11,991.3837681,137.43442,40,52,10.4,12.6,-86,22.28999901,32.33907,6
2719_0,187,11,925.5765579,324.17862,39,51,10,12.5,68,16.94999886,10.426069,6
2720_0,173,11,810.5560814,68.510994,40,54,9.8,12.2,15,19.68000031,11.77942,6
2722_0,49,11,892.0557341,61.38368,50,62,7.8,10.9,-83,26.01000023,42.70314,6
2723_0,75,12,517.3846287,69.19035,62,80,5.6,7.8,-111,23.75,33.4351,6
2724_0,207,11,219.3113052,159.4255,62,66,7.6,9.7,40,21.96999931,21.076424,6
2725_0,175,11,459.2735315,118.22436,41,56,8.4,12.1,-24,34.32999802,22.232077,6
2726_0,182,11,787.6883538,134.22412,63,66,7.7,10,-74,22.98999977,8.881788,6
2727_0,195,11,507.5323289,184.21419,54,76,6.7,8.3,-97,13.97999954,4.0546126,6
2728_0,190,11,1280.968268,129.93173,64,83,5.2,7.4,34,26.93999863,17.20315,6
2729_0,156,12,314.3131964,61.542698,48,59,8.5,11.4,-14,23.32999992,8.747101,6
2730_0,145,11,791.2568597,291.44388,50,61,8.2,11,-104,31.39999962,24.876963,6
2731_0,139,11,1176.785671,289.89102,45,58,8.3,11.9,11,29.97999954,44.493786,6
2732_0,236,10,178.4308551,182.6328,48,62,7.8,11.1,-23,27.51000023,18.969358,6
2733_0,161,11,628.7111267,274.19315,46,58,8.6,11.5,-112,29.04999924,46.43154,6
2734_0,205,11,603.7869184,163.61588,44,55,8.8,12.4,-9,25.3599987,11.641061,6
2735_0,152,11,1032.581737,112.16312,41,53,9.9,12.4,73,21.06999969,40.846474,6
2736_0,170,11,1085.624318,298.5813,50,69,7.1,9.7,-42,31.38999939,9.911175,6
2737_0,90,11,267.7349076,20.728762,65,83,5.7,7.2,17,20.71999931,15.389837,6
2738_0,169,10,1257.744722,123.29471,48,59,8.3,11.4,125,28.73999977,40.942524,6
2739_0,191,11,708.8690868,272.18658,61,78,6.6,7.9,-33,27.26000023,22.133099,6
2740_0,141,10,1064.654074,69.984406,43,56,9.2,11.6,-111,23.26999855,14.349744,6
2741_0,245,12,1197.059988,215.37897,49,60,8.2,11.4,-13,23.71999931,32.386826,6
2742_0,225,11,234.7021423,144.9609,52,71,7.1,9.4,46,16.55999947,34.982418,6
2743_0,144,12,990.2254756,44.47777,40,53,10.3,12.3,25,16.61999893,10.977009,6
2744_0,230,11,425.8285015,253.01176,45,57,9,11.5,9,24.71999931,38.288265,6
2745_0,219,11,994.2242171,152.53111,39,59,9.2,11,-9,27.45999908,18.808353,6
2746_0,31,10,159.2073517,37.128815,47,61,8.1,11.2,-27,22.36999893,35.509205,6
2747_0,94,11,142.5689225,24.716465,42,54,9.7,12.4,40,22.86999893,23.789066,6
2748_0,223,11,683.4938785,221.19614,39,51,10,12.5,26,20.3599987,21.44142,6
2749_0,126,11,1178.176892,322.66437,43,52,9.6,12.3,22,29.28999901,29.356089,6
2750_0,200,11,1015.303269,145.7414,44,59,8.4,11.7,-107,24.65999985,26.240519,6
2751_0,36,11,1001.917727,46.48154,62,78,6.1,8,-83,21,39.50043,6
2753_0,186,11,1345.546635,130.45601,41,53,9.9,12.4,176,22.76999855,4.230526,6
2754_0,204,11,1280.410644,262.05136,40,51,10.3,13.2,56,26.67000008,42.005173,6
2755_0,172,11,678.9413871,357.52338,45,55,8.6,12.3,-102,30.84999847,6.0613074,6
2756_0,164,11,987.6920645,72.15418,62,77,6.5,8,64,24.35000038,11.413748,6
2757_0,193,11,1236.025137,150.93939,62,79,5.5,8,-7,22.79999924,5.162023,6
2758_0,206,10,1235.543709,153.13654,61,75,6.4,8.5,81,17.56999969,12.154382,6
2759_0,75,10,1049.048962,27.9143,39,56,8.6,12.4,17,36.14999771,26.064796,6
2760_0,85,11,1065.737162,44.77929,49,59,8.2,11.4,73,32.04000092,30.363834,6
2761_0,201,11,1022.624977,257.74646,42,55,9.9,11.7,29,19.70999908,30.29117,6
2762_0,187,11,1292.109131,130.84448,39,53,9.2,12.2,-97,34.20000076,3.8281147,6
2763_0,235,11,344.5153084,231.23825,50,61,7.8,11.2,121,24.93999863,27.060877,6
2764_0,199,10,520.0778983,146.85518,49,59,8.2,11.4,-15,28.43000031,38.41263,6
2765_0,243,11,177.3318796,218.55672,51,62,7.7,10.9,-68,31.51999855,39.70423,6
2767_0,205,11,497.202816,237.98038,47,66,7.2,10.5,-14,34.95000076,11.634241,6
2768_0,115,11,1050.103375,325.21185,43,52,9.6,12.3,52,29.28999901,30.401695,6
2769_0,176,11,325.6182502,332.25998,51,65,7.8,10.1,-29,22.07999992,1.8621337,6
2770_0,229,11,516.1469656,164.65868,50,62,7.8,10.9,-41,26.01000023,27.091389,6
2772_0,235,11,561.2362882,237.21815,50,61,7.8,11.2,65,26.71999931,32.13674,6
2773_0,213,11,597.8580783,261.95624,42,54,8.8,12.6,-49,29.05999947,32.15413,6
2774_0,191,11,1009.211264,263.425,61,77,6.6,8,-22,25.26999855,5.7200465,6
2775_0,198,11,1370.100267,161.3082,61,79,5.9,8,78,26.93999863,8.78546,6
2776_0,221,11,1159.725155,159.17313,42,55,9.4,11.8,-83,22.39999962,30.432116,6
2777_0,211,11,1084.330606,190.55121,49,60,8.1,11.5,-49,26.26000023,10.949382,6
2778_0,154,11,1033.270109,122.8222,48,62,7.8,11.1,139,21.88999939,43.921642,6
2779_0,207,11,1096.056549,259.48157,58,71,6.8,9.4,15,19.95999908,37.794044,6
2780_0,68,11,1316.210378,39.080894,38,50,10.8,12.8,108,17.63999939,29.66272,6
2781_0,209,11,793.6970469,267.13638,51,67,7.2,10.2,-44,35.84000015,15.543359,6
2782_0,161,11,1006.558554,284.11343,45,58,8.3,11.9,0,31.34000015,32.403908,6
2783_0,118,11,1019.373625,58.66064,46,62,8,10.4,-82,20.67000008,25.640152,6
2784_0,234,10,684.2327296,238.27267,49,60,8.3,11.1,40,32.38999939,35.35986,6
2785_0,203,11,1260.891511,269.17993,62,79,5.5,8,51,26.37999916,23.424278,6
2786_0,173,11,60.05686487,116.43991,42,54,9.7,12.4,-2,22.86999893,27.813158,6
2787_0,209,11,1135.077436,189.4125,39,53,9,12.6,-1,28.72999954,16.538052,6
2788_0,236,11,50.70703067,204.44814,52,64,7.5,10.5,54,23.68999863,24.18682,6
2789_0,156,11,769.7458404,106.1002,35,46,11.2,13.4,-58,21.86999893,26.24341,6
2790_0,136,11,189.5452377,349.95706,51,61,8.5,10.7,-79,22.29999924,15.087914,6
2791_0,162,11,1338.520646,102.47073,48,62,7.8,10.9,-25,34.98999786,38.88293,6
2792_0,183,12,1161.092447,271.23975,49,60,8.2,11.4,-25,18.18000031,2.7804067,6
2793_0,150,11,900.2072272,293.07343,63,79,6,7.8,-45,24.76999855,20.196312,6
2794_0,167,11,1469.196262,290.58942,43,59,8.4,11.7,-34,24.29999924,23.489096,6
2795_0,93,11,1355.748753,55.463436,50,61,8.2,11,67,31.69999886,19.851225,6
2796_0,240,11,822.6124965,224.48798,35,46,11.2,13.4,24,21.05999947,28.699465,6
2797_0,137,11,797.7233235,319.40665,43,56,9.2,11.6,-108,25.69999886,19.951195,6
2798_0,236,10,993.9010068,182.98013,47,60,8.2,11.3,-39,21.5,24.167189,6
2799_0,134,11,1205.92634,305.23444,45,55,8.6,12.3,149,30.75,27.820845,6
2801_0,235,11,1289.913393,217.24306,50,66,7.7,10.2,62,27.87999916,24.17329,6
2802_0,102,11,1481.964446,335.58035,48,58,8.2,11.7,147,32.06999969,27.700142,6
2804_0,35,11,1038.17692,4.643225,44,57,8.7,12,-103,25.69999886,40.634804,6
2805_0,131,11,803.4445234,282.36978,49,60,8.3,11.1,-98,32.38999939,38.81425,6
2806_0,226,11,373.8468559,156.98428,46,58,8.6,11.5,-126,26.63999939,24.117828,6
2807_0,213,11,1077.041262,198.49387,39,59,9.2,11,-44,30.01000023,13.157409,6
2808_0,236,10,1111.645384,189.51082,63,79,6,7.8,11,27.29999924,23.252916,6
2809_0,217,11,361.5051874,234.42874,65,79,5.5,8.2,-60,18.27999878,14.269799,6
2810_0,186,11,47.83566375,276.35004,66,83,5.2,7.3,-5,20.26000023,9.847246,6
2811_0,126,11,1212.747779,16.320429,54,75,6.8,8.3,-28,18.80999947,18.971004,6
2812_0,214,11,1072.87727,205.72102,50,60,8.9,10.7,-59,21.17000008,11.709353,6
2814_0,166,11,-8.82482867,99.07985,50,65,7.5,10.5,41,14.28999996,12.542763,6
2815_0,197,11,967.8007057,141.23451,61,79,5.9,8,-2,25.39999962,11.2842455,6
2816_0,48,11,1018.769669,26.685501,46,58,8.5,11.7,35,25.54999924,35.383163,6
2817_0,192,11,149.0222814,129.37418,62,80,5.6,7.8,-19,23.75,16.50841,6
2818_0,202,12,1120.975543,260.77145,48,59,8.5,11.4,7,23.32999992,21.790648,6
2819_0,217,10,999.2723792,158.0626,50,61,7.8,11.2,-73,27.26999855,29.95841,6
2820_0,94,11,1223.585857,47.66379,49,59,8.4,11.3,-55,20.89999962,22.133162,6
2821_0,230,11,1371.515796,236.33986,48,59,8.3,11.4,126,26.14999962,30.78208,6
2822_0,176,11,93.58934613,110.72367,47,56,9.5,11.4,-66,17.87999916,14.998099,6
2823_0,235,11,-12.92064505,226.49358,51,66,7.2,10.5,39,30.72999954,28.512552,6
2824_0,196,11,805.669243,138.90996,40,52,10.4,12.6,-72,22.28999901,22.832487,6
2825_0,173,12,100.9046403,91.64117,65,83,5.7,7.2,57,20.26000023,8.971844,6
2826_0,151,11,980.6974296,319.15634,63,81,5.9,7.4,-30,25.39999962,16.703213,6
2827_0,128,11,837.3518199,94.30575,37,47,11.1,13.4,42,15.14999962,31.372364,6
2828_0,199,11,1320.182791,257.71704,42,55,9.4,11.8,90,25.95999908,14.1111965,6
2829_0,244,12,1028.936206,192.33675,49,60,8.2,11.4,-68,23.71999931,29.397844,6
2830_0,225,11,77.35585612,233.82527,44,57,8.8,12.1,1,25.53999901,19.553835,6
2831_0,206,10,1054.595765,253.6786,51,62,7.7,10.9,-78,31.51999855,17.536192,6
2832_0,231,10,1210.882989,183.82385,46,64,7.2,10.9,101,28.14999962,22.3888,6
2833_0,200,11,1162.081724,259.73065,50,61,8.2,11,-50,31.39999962,26.661116,6
2834_0,94,11,1053.824764,89.20142,51,62,7.8,10.9,19,23.80999947,35.484173,6
2835_0,114,11,1059.013692,306.85333,43,55,8.7,12.3,-5,22.5,33.545235,6
2836_0,104,11,97.63730641,339.39203,58,65,7.8,10,29,28.07999992,23.457716,6
2837_0,221,11,336.4502036,242.75285,44,56,9,12.2,-66,17.47999954,29.731808,6
2838_0,172,11,981.6786422,122.07614,45,57,9,11.5,36,24.71999931,25.920847,6
2840_0,172,0,330.4076077,337.1141,49,60,8.2,11.4,-77,20.10000038,3.657301,6
2841_0,92,11,157.0208244,355.53256,42,54,9.7,12.4,-31,22.86999893,30.100166,6
2842_0,233,11,76.03694236,171.08192,60,75,6.1,8.8,84,14.25,30.507393,6
2843_0,200,11,824.5841837,256.78488,62,79,5.5,8,-42,23.45999908,11.576288,6
2844_0,205,11,82.30528343,255.66023,41,53,9.9,12.4,-54,22.86999893,17.060982,6
2845_0,245,11,1029.779499,201.81935,61,79,5.9,8,-41,27.29999924,26.546488,6
2846_0,153,11,371.9566824,305.79968,63,75,6.2,8.7,1,21.77000046,21.898155,6
2847_0,160,11,1348.657402,315.08774,39,54,8.6,12.8,33,32.20000076,13.676342,6
2848_0,121,11,1290.157379,358.71436,48,59,8.3,11.4,57,31.39999962,13.636131,6
2849_0,233,11,443.7952097,232.87907,37,47,11.1,13.4,130,15.14999962,28.188082,6
2850_0,225,11,853.3763947,232.83311,65,79,5.5,8.2,55,20.78999901,20.913113,6
2852_0,199,11,720.9663182,149.43492,47,55,9.8,11.4,0,19.28999901,15.082577,6
2853_0,191,11,1194.673324,135.10106,64,81,6,7.5,-122,27.84000015,29.582516,6
2854_0,94,11,1070.642836,337.0753,41,53,9.9,12.4,-95,21.06999969,30.372189,6
2855_0,196,11,57.06870151,140.20113,62,77,6.5,8,44,20.82999992,10.844859,6
2856_0,198,11,798.4122167,140.4971,43,56,9.2,11.6,4,22.87999916,26.31321,6
2857_0,62,11,917.3728846,51.613808,41,51,10.3,13.1,3,15.14999962,34.51779,6
2858_0,200,12,-41.81554553,150.9529,47,55,9.8,11.4,-6,18.37999916,14.060127,6
2859_0,176,0,393.1870143,319.30142,41,54,9.9,11.6,-49,16.89999962,5.1648216,6
2860_0,75,11,1157.220151,36.64604,51,71,7,9.3,-128,15.92000008,28.890781,6
2861_0,81,11,1155.47402,325.6301,45,55,8.9,12,96,22.5,38.013466,6
2862_0,216,11,312.4649123,180.96472,61,77,6.5,8,-10,23.75,12.504627,6
2863_0,248,11,1058.622873,206.20915,40,52,10.4,12.6,-67,22.28999901,35.97709,6
2864_0,243,11,947.0488603,227.63182,39,51,10,12.5,27,20.3599987,23.288101,6
2865_0,196,11,1401.120925,141.04044,46,58,9.1,11.1,89,22.5,32.40418,6
2866_0,129,11,1265.717635,315.64172,61,75,6.2,8.6,-27,14.81999969,29.766115,6
2867_0,142,11,1051.005779,79.87442,45,58,8.9,11.4,29,25.95999908,20.481764,6
2868_0,147,11,851.6433691,321.55585,46,58,8.6,11.5,-91,27.45999908,21.622953,6
2869_0,202,11,1051.305258,140.22398,45,57,9,11.5,4,22.87999916,26.030638,6
2870_0,235,11,508.6175074,177.09518,49,62,8,11.2,-51,21.40999985,24.992464,6
2871_0,99,12,812.6401683,66.00982,61,78,6.2,8,60,22.80999947,26.8433,6
2872_0,241,12,1250.117103,218.44736,50,68,7,10,-122,34.30999756,28.83701,6
2873_0,205,12,1224.270166,261.6869,61,75,6.4,8.6,-7,14.8399992,30.979652,6
2874_0,65,11,333.8491744,16.653084,65,67,7.5,9.6,-117,23.70999908,30.18203,6
2875_0,241,11,1015.777906,220.37299,62,78,6.1,8,-1,22.64999962,31.918987,6
2876_0,141,11,442.7482129,335.1266,45,55,9.5,11.8,-49,24.14999962,14.433981,6
2877_0,178,12,459.9200828,118.63373,38,55,8.7,12.5,-86,32.04000092,16.09047,6
2878_0,207,10,831.2305743,249.64043,49,59,8.4,11.3,45,23.47999954,46.19145,6
2879_0,139,11,347.4577554,311.69125,39,55,8.5,12.5,3,37.90999985,24.927883,6
2880_0,204,11,872.3443952,165.90399,61,74,6.2,8.9,-7,21.39999962,6.643261,6
2881_0,217,11,557.7881971,242.72966,38,53,9.2,12.5,-17,29.9299984,20.815258,6
2882_0,237,11,67.64114435,216.35298,42,60,8.7,10.7,-3,30.01000023,26.832691,6
2883_0,198,11,218.9319906,228.32025,49,59,8.9,10.9,0,21.90999985,7.1769886,6
2884_0,195,11,157.7939277,241.98297,43,55,9,12.1,8,25.54999924,5.531518,6
2885_0,139,11,1020.870174,297.24274,45,55,8.9,12,-49,25.13999939,37.539574,6
2886_0,139,10,1070.13332,327.6015,65,79,5.5,8.2,201,18.55999947,13.705479,6
