year,ecoregion,state,severity,struccond,hectares_burned,lsr_hectares_burned,region_hectares,region_lsr_hectares,region_og_hectares,region_lsr_og_hectares,yr_group
2011,Western Cascades,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Very low / unburned,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Low,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,High,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Very high,Large tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2011,Western Cascades,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,700020.99,180305.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Nonforest,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Sparse,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Open,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Sapling/pole - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Small/medium tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Large tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,High,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Coast Range,Oregon,Very high,Large/giant tree - moderate/closed,0.0,0.0,2358035.030915044,353348.44332383265,450408.87,159803.37,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Olympic Peninsula,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,330452.37,65968.11,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Nonforest,67.68,4.95,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Nonforest,14.4,1.17,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Nonforest,26.46,2.43,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Nonforest,24.39,2.34,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Nonforest,17.19,0.9,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Nonforest,17.46,1.62,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Sparse,65.16,0.99,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Sparse,16.74,0.0,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Sparse,45.09,0.0,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Sparse,65.43,1.26,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Sparse,35.19,0.36,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Sparse,42.39,0.99,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Open,159.66,4.32,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Open,34.74,0.18,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Open,92.88,2.16,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Open,143.73,2.43,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Open,102.6,0.9,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Open,269.28,4.23,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Sapling/pole - moderate/closed,166.86,5.85,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Sapling/pole - moderate/closed,60.93,1.89,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Sapling/pole - moderate/closed,166.14,5.4,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Sapling/pole - moderate/closed,272.7,6.84,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Sapling/pole - moderate/closed,220.68,5.94,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Sapling/pole - moderate/closed,919.17,43.2,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Small/medium tree - moderate/closed,576.18,19.8,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Small/medium tree - moderate/closed,204.93,6.93,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Small/medium tree - moderate/closed,484.92,20.16,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Small/medium tree - moderate/closed,618.3,22.86,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Small/medium tree - moderate/closed,443.07,16.38,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Small/medium tree - moderate/closed,1902.6,111.06,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Large tree - moderate/closed,100.35,4.5,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Large tree - moderate/closed,41.58,0.81,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Large tree - moderate/closed,89.55,4.77,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Large tree - moderate/closed,112.86,6.84,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Large tree - moderate/closed,75.24,4.14,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Large tree - moderate/closed,311.31,20.7,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very low / unburned,Large/giant tree - moderate/closed,86.4,0.0,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low,Large/giant tree - moderate/closed,28.98,0.0,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Low / moderate,Large/giant tree - moderate/closed,41.85,0.18,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Moderate / high,Large/giant tree - moderate/closed,24.39,0.09,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,High,Large/giant tree - moderate/closed,13.32,0.0,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Oregon,Very high,Large/giant tree - moderate/closed,58.05,0.36,2894036.740370086,539256.5354734417,878539.77,240369.65999999997,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Nonforest,47.79,0.63,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Nonforest,1.44,0.0,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Nonforest,3.42,0.18,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Nonforest,4.32,3.33,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Nonforest,4.5,4.23,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Nonforest,3.78,3.51,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Sparse,57.06,48.6,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Sparse,1.71,0.72,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Sparse,4.41,2.25,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Sparse,5.49,1.17,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Sparse,4.68,0.9,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Sparse,7.47,2.52,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Open,53.82,25.47,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Open,5.76,1.89,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Open,11.25,3.24,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Open,15.75,1.98,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Open,10.26,1.62,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Open,20.07,6.39,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Sapling/pole - moderate/closed,215.19,55.98,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Sapling/pole - moderate/closed,17.73,3.51,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Sapling/pole - moderate/closed,46.35,10.26,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Sapling/pole - moderate/closed,67.41,18.09,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Sapling/pole - moderate/closed,46.26,12.6,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Sapling/pole - moderate/closed,123.3,29.97,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Small/medium tree - moderate/closed,1083.33,394.47,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Small/medium tree - moderate/closed,133.92,52.47,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Small/medium tree - moderate/closed,274.05,112.32,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Small/medium tree - moderate/closed,390.6,147.42,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Small/medium tree - moderate/closed,262.89,66.6,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Small/medium tree - moderate/closed,634.95,137.34,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Large tree - moderate/closed,678.78,109.35,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Large tree - moderate/closed,84.69,25.2,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Large tree - moderate/closed,135.18,40.95,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Large tree - moderate/closed,131.13,31.14,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Large tree - moderate/closed,73.62,14.85,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Large tree - moderate/closed,200.34,34.47,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very low / unburned,Large/giant tree - moderate/closed,67.32,5.22,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low,Large/giant tree - moderate/closed,11.25,2.34,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Low / moderate,Large/giant tree - moderate/closed,16.65,4.95,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Moderate / high,Large/giant tree - moderate/closed,10.17,3.42,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,High,Large/giant tree - moderate/closed,2.79,0.54,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2012,Western Cascades,Washington,Very high,Large/giant tree - moderate/closed,3.33,0.09,3265293.77957186,467968.4460690933,691192.98,178542.45,1985 - 2019
2013,Coast Range,Oregon,Very low / unburned,Nonforest,2.25,0.72,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Low,Nonforest,1.26,0.63,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Low / moderate,Nonforest,2.97,1.17,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Moderate / high,Nonforest,2.88,0.72,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,High,Nonforest,0.45,0.0,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Very high,Nonforest,0.18,0.0,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Very low / unburned,Sparse,1.8,0.09,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Low,Sparse,0.36,0.18,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
2013,Coast Range,Oregon,Low / moderate,Sparse,0.63,0.27,2358035.030915044,353348.44332383265,462413.7,162282.96,1985 - 2019
